time,open,high,low,close,Knn Classifier Line,Average Knn Classifier Line,upperBand1,upperBand2,upperBand3,lowerBand1,lowerBand2,lowerBand3,ema,ema,ema,ema,Volatility Filter,Candles (Open),Candles (High,Candles (Low),Candles (Close),Buy Entry Line,Buy Take Profit,Buy Target line,BUY Re Entry,BUY,BUY EXIT,Short Entry Line,Sell Take Profit,Sell Target line,SELL Re Entry,SELL,SELL EXIT,upperBand1,upperBand2,upperBand3,lowerBand1,lowerBand2,lowerBand3,ema,ema,ema,ema,Volatility Filter,Candles (Open),Candles (High,Candles (Low),Candles (Close),Buy Entry Line,Buy Take Profit,Buy Target line,BUY Re Entry,BUY,BUY EXIT,Short Entry Line,Sell Take Profit,Sell Target line,SELL Re Entry,SELL,SELL EXIT,Momemtum, Bullish Regular, Bullish Regular, Bullish Hidden, Bullish Hidden,Bearish Regular,Bearish Regular,Bearish Hidden,Bearish Hidden, 250, 150,-150,-250,Slow Pressure,Fast Pressure,Squeeze
2023-08-02T15:00:00Z,450.63,451.21,450.57,451.08,454.91563333333323,455.64114259368347,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,450.63,451.21,450.57,451.08,NaN,NaN,NaN,NaN,NaN,NaN,453.1,NaN,NaN,NaN,NaN,NaN,455.35212593754915,456.10795980737305,456.86379367719695,452.32879045825365,451.57295658842975,450.81712271860584,453.2923460186136,453.6214341794786,454.0177564244078,454.3287588539842,457.5722229251842,450.63,451.21,450.57,451.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-178.08731375645468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-90.96720689498865,-111.56272953306296,0
2023-08-02T15:15:00Z,451.09,451.31,450.53,451.13,454.5935,455.6112030751431,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,451.09,451.31,450.53,451.13,NaN,NaN,NaN,NaN,NaN,NaN,453.1,NaN,NaN,NaN,NaN,NaN,455.1377090201091,455.8947511964418,456.6517933727745,452.1095403147783,451.35249813844564,450.59545596211296,452.93191946977475,453.2658289210973,453.67928687135685,454.01099476409115,457.5722229251842,451.09,451.31,450.53,451.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-188.3614287216932,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-89.02286726219339,-94.45977949924239,0
2023-08-02T15:30:00Z,451.11,451.67,450.95,451.1,454.2638222222222,455.57530901364026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,451.11,451.67,450.95,451.1,NaN,NaN,NaN,NaN,NaN,NaN,453.1,NaN,NaN,NaN,NaN,NaN,454.97014842701844,455.7253384945345,456.48052856205055,451.9493881569542,451.19419808943815,450.4390080219221,452.70247956617936,453.02031677939004,453.42812601243725,453.7645742626079,457.13836888558365,451.11,451.67,450.95,451.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-192.67171185556208,-192.67171185556208,NaN,-192.67171185556208,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-86.37076071776752,-82.4589504752274,0
2023-08-02T15:45:00Z,451.11,451.27,450.29,450.32,453.9336444444444,455.5336995000341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,451.11,451.27,450.29,450.32,NaN,NaN,NaN,NaN,NaN,NaN,453.1,NaN,NaN,NaN,NaN,NaN,454.8123858407524,455.5788164048927,456.3452469690329,451.7466635841914,450.9802330200512,450.2138024559109,452.4420287359649,452.7510372748685,453.1583602608826,453.50198749812284,457.13836888558365,451.11,451.27,450.29,450.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-192.3010922921639,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-86.54361226805842,-85.0198360225156,0
2023-08-02T16:00:00Z,450.3,450.46,449.98,450.24,453.5945888888888,455.48584884336674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,450.3,450.46,449.98,450.24,NaN,NaN,NaN,NaN,NaN,NaN,453.1,NaN,NaN,NaN,NaN,NaN,454.59442634855645,455.3465353844897,456.09864442042294,451.5859902048235,450.83388116889023,450.081772132957,452.0816598748804,452.39857000181183,452.8210652282723,453.18177828779415,457.13836888558365,450.3,450.46,449.98,450.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-189.81346307156338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-86.1184608762492,-84.29369427395474,0
2023-08-02T16:15:00Z,450.22,450.68,449.99,450.24,453.23858888888884,455.4311418664994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,450.22,450.68,449.99,450.24,NaN,NaN,NaN,NaN,NaN,NaN,453.1,NaN,NaN,NaN,NaN,NaN,454.40712324667055,455.1561268308071,455.9051304149437,451.41110891012426,450.6621053259877,449.9131017418511,451.8268126249022,452.13417461691773,452.5534320747382,452.91843320486845,457.13836888558365,450.22,450.68,449.99,450.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-186.3445309315271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-85.45140629160909,-82.87138652886159,0
2023-08-02T16:30:00Z,450.23,451.06,450.08,450.99,452.8713888888889,455.3698756958361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,450.23,451.06,450.08,450.99,NaN,NaN,NaN,NaN,NaN,NaN,453.1,NaN,NaN,NaN,NaN,NaN,454.2555993288183,455.0161527337481,455.7767061386778,451.2133857090993,450.45283230416953,449.6922788992398,451.68739214764724,451.9689169835458,452.3667530653959,452.7228086569876,455.6860870982057,450.23,451.06,450.08,450.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-180.9747866248594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-79.14295147413348,-62.081804549070725,0
2023-08-02T16:45:00Z,450.99,451.095,450.5,450.85,452.5013888888889,455.30256151525265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,450.99,451.095,450.5,450.85,NaN,NaN,NaN,NaN,NaN,NaN,453.1,NaN,NaN,NaN,NaN,NaN,454.07371051989554,454.8259862545788,455.5782619892621,451.06460758116253,450.31233184647925,449.560056111796,451.57968448443864,451.83446821684646,452.20778393222145,452.5514603773047,455.6860870982057,450.99,451.095,450.5,450.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-173.52219537772703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-73.68837658870518,-51.52136591260306,0
2023-08-02T17:00:00Z,450.845,451.2,450.81,450.88,452.13737777777783,455.2297036182809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,450.845,451.2,450.81,450.88,NaN,NaN,NaN,NaN,NaN,NaN,453.1,NaN,NaN,NaN,NaN,NaN,453.9262009848239,454.66036293277295,455.3945248807221,450.98955319302746,450.2553912450784,449.52122929712925,451.5106509418134,451.736857721947,452.08181094069374,452.40920139022,455.6860870982057,450.845,451.2,450.81,450.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-164.68767766733632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-67.55667087812017,-41.14390126360661,0
2023-08-02T17:15:00Z,450.875,451.13,450.71,451.11,451.7887111111111,455.1518828792486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,450.875,451.13,450.71,451.11,NaN,NaN,NaN,NaN,NaN,NaN,453.1,NaN,NaN,NaN,NaN,NaN,453.7631354576794,454.4815893082311,455.2000431587827,450.88932005547287,450.1708662049212,449.4524123543696,451.4414416796655,451.6434949954936,451.96283457310705,452.2745486123021,455.6860870982057,450.875,451.13,450.71,451.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-155.9392084230428,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-55.50004974592022,-12.15211210816355,0
2023-08-02T17:30:00Z,451.11,451.435,450.83,450.9,451.51521111111117,455.072918554997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,451.11,451.435,450.83,450.9,NaN,NaN,NaN,NaN,NaN,NaN,453.1,NaN,NaN,NaN,NaN,NaN,453.61288892484725,454.32567008287134,455.03845124089537,450.761764292751,450.04898313472694,449.3362019767029,451.44027046518084,451.61141884234075,451.89685525146865,452.186175074165,454.55935107174605,451.11,451.435,450.83,450.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-147.34369346303853,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-48.31613121470935,-8.682366067803835,0
2023-08-02T17:45:00Z,450.88,451.08,450.46,450.58,451.3048888888889,454.99313685056376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,450.88,451.08,450.46,450.58,NaN,NaN,NaN,NaN,NaN,NaN,453.1,NaN,NaN,NaN,NaN,NaN,453.4725410332385,454.1806831333613,454.88882523348417,450.639972632747,449.9318305326242,449.2236884325013,451.37476674423885,451.52966209736525,451.7947483450351,452.06973559267396,454.55935107174605,450.88,451.08,450.46,450.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-139.63668488392653,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-49.18341818212745,-31.534753027219935,0
2023-08-02T18:00:00Z,450.59,450.92,450.52,450.92,451.14138888888886,454.91262411355245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,450.59,450.92,450.52,450.92,NaN,NaN,NaN,NaN,NaN,NaN,453.1,NaN,NaN,NaN,NaN,NaN,453.265155918087,453.9578909132037,454.6506259083204,450.4942159376201,449.80148094250336,449.10874594738664,451.29208188164995,451.43586792853984,451.6854048019057,451.9487107934451,454.55935107174605,450.59,450.92,450.52,450.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-133.65539359387827,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-37.38996237115489,0.9180097337302726,0
2023-08-02T18:15:00Z,450.915,451.08,450.61,450.795,451.0191111111111,454.83204829794806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,450.915,451.08,450.61,450.795,NaN,NaN,NaN,NaN,NaN,NaN,453.1,NaN,NaN,NaN,NaN,NaN,452.773852423429,453.45545066878987,454.1370489141508,450.0474594419855,449.3658611966246,448.6842629512637,451.2535215395318,451.3811190164568,451.6097292016675,451.85726755202984,454.55935107174605,450.915,451.08,450.61,450.795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-129.02413170938397,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-32.06175357897714,0.41275445390980214,0
2023-08-02T18:30:00Z,450.78,450.925,450.29,450.3,450.9255555555556,454.7517039986558,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,450.78,450.925,450.29,450.3,NaN,NaN,NaN,NaN,NaN,NaN,453.1,NaN,NaN,NaN,NaN,NaN,452.51313691791404,453.1924052510069,453.8716735840997,449.7960635855427,449.11679525244983,448.437526919357,451.193790350526,451.31094686007884,451.5241380514591,451.7591341255004,454.0558902297079,450.78,450.925,450.29,450.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-125.79865763215815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-42.00400645942808,-50.622384644111975,0
2023-08-02T18:45:00Z,450.29,450.78,450.26,450.61,450.85131111111116,454.67202991868265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,450.29,450.78,450.26,450.61,NaN,NaN,NaN,NaN,NaN,NaN,453.1,NaN,NaN,NaN,NaN,NaN,452.35053518579906,453.02184010223726,453.6931450186754,449.66531552004625,448.99401060360805,448.3227056871699,451.11855574133943,451.229262727759,451.4311207950267,451.6560673754477,454.0558902297079,450.29,450.78,450.26,450.61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-124.08670779547943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-39.2068973115496,-36.523313534195324,0
2023-08-02T19:00:00Z,450.62,450.9,450.08,450.15,450.7925000000001,454.59313265364233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,450.62,450.9,450.08,450.15,NaN,NaN,NaN,NaN,NaN,NaN,453.1,NaN,NaN,NaN,NaN,NaN,452.2332190428099,452.91195871342615,453.5906983840424,449.5182603603447,448.83952068972843,448.16078101911216,451.07881833382316,451.1786069234884,451.36473069564835,451.5764813359269,454.0558902297079,450.62,450.9,450.08,450.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-123.97882560886062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-49.74050564401446,-74.7327345864995,0
2023-08-02T19:15:00Z,450.16,450.26,449.38,449.42,450.7459666666667,454.5151233339028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,450.16,450.26,449.38,449.42,NaN,NaN,NaN,NaN,NaN,NaN,453.1,NaN,NaN,NaN,NaN,NaN,452.03470398478856,452.7235066718741,453.41230935895953,449.27949323644674,448.5906905493612,447.90188786227577,450.92994227312806,451.0372827814133,451.2266393586923,451.4379043531978,454.0558902297079,450.16,450.26,449.38,449.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-126.34924652470445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-73.28901367495584,-144.65639822355178,0
2023-08-02T19:30:00Z,449.43,450.26,449.34,450.13,450.69142222222223,454.43709420055814,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,449.43,450.26,449.34,450.13,NaN,NaN,NaN,NaN,NaN,NaN,453.1,NaN,NaN,NaN,NaN,NaN,451.9706318094683,452.67099436219945,453.37135691493063,449.16918159854345,448.46881904581227,447.7684564930811,450.8081345871048,450.917700815042,451.1058094388558,451.3139144212822,453.7275781945606,449.43,450.26,449.34,450.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-131.04929139672527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-74.02744741948345,-111.55722405510045,0
2023-08-02T19:45:00Z,450.14,450.66,450.04,450.16,450.63,454.35913231654695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,450.14,450.66,450.04,450.16,NaN,NaN,NaN,NaN,NaN,NaN,453.1,NaN,NaN,NaN,NaN,NaN,451.8809768620848,452.5773212871794,453.27366571227407,449.0955991617062,448.3992547366116,447.702910311517,450.781201025813,450.8780545358048,451.0500832589988,451.24508132430515,453.7275781945606,450.14,450.66,450.04,450.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-135.07856728978967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-73.53331007432692,-91.06285502924408,0
2023-08-03T13:30:00Z,448.04,448.67,447.64,447.97,450.57430000000005,454.281969670216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,448.04,448.67,447.64,447.97,NaN,NaN,NaN,NaN,NaN,NaN,453.1,NaN,NaN,NaN,NaN,NaN,451.79427358149394,452.5818007853338,453.3693279891737,448.6441647661343,447.8566375622944,447.0691103584545,450.397346293847,450.53835383798867,450.752572851624,450.97402013227304,453.2474822127199,448.04,448.67,447.64,447.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-139.86268200765568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-103.38966766955765,-186.79533413509307,0
2023-08-03T13:45:00Z,447.94,449,447.65,448.57,450.4756222222222,454.20270361014497,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,447.94,449,447.65,448.57,NaN,NaN,NaN,NaN,NaN,NaN,453.1,NaN,NaN,NaN,NaN,NaN,451.71038173060737,452.5260325742553,453.3416834179032,448.4477783560157,447.6321275123678,446.8164766687199,450.14328333132937,450.3016840167596,450.533501245171,450.7662285394022,453.2474822127199,447.94,449,447.65,448.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-145.25019621355094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-111.58131832722358,-173.76327820415614,0
2023-08-03T14:00:00Z,448.55,449.3,448.22,448.54,450.3481777777777,454.1216628712754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,448.55,449.3,448.22,448.54,NaN,NaN,NaN,NaN,NaN,NaN,453.1,NaN,NaN,NaN,NaN,NaN,451.5860768052787,452.4149451067442,453.24381340820975,448.27060359941663,447.44173529795114,446.6128669964856,449.98995908926946,450.147578783412,450.37931358952466,450.61188869314935,453.2474822127199,448.55,449.3,448.22,448.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-149.0569263388685,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-113.32987001022398,-148.79222915619127,0
2023-08-03T14:15:00Z,448.53,448.6,447.41,447.42,450.2115888888888,454.0395262805166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,448.53,448.6,447.41,447.42,NaN,NaN,NaN,NaN,NaN,NaN,453.1,NaN,NaN,NaN,NaN,NaN,451.44093583156973,452.287860717962,453.13478560435425,448.0532362860008,447.2063113996085,446.3593865132163,449.73723925485683,449.9094897398101,450.1568993908341,450.40011093597576,453.2474822127199,448.53,448.6,447.41,447.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-151.0411855517858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-119.899942363349,-154.05630281914517,0
2023-08-03T14:30:00Z,447.43,448.41,447.38,448.39,450.0532555555555,453.95533242157296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,447.43,448.41,447.38,448.39,NaN,NaN,NaN,NaN,NaN,NaN,453.1,NaN,NaN,NaN,NaN,NaN,451.3738979829816,452.22997662505423,453.0860552671269,447.9495834146911,447.0935047726185,446.2374261305458,449.49592302670106,449.67879901060854,449.9385369669798,450.19062557429413,452.9290021586684,447.43,448.41,447.38,448.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-152.0051664954268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-113.83553719924011,-115.75270451686598,0
2023-08-03T14:45:00Z,448.39,448.53,447.84,448.49,449.87831111111103,453.8689891064748,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,448.39,448.53,447.84,448.49,NaN,NaN,NaN,NaN,NaN,NaN,453.1,NaN,NaN,NaN,NaN,NaN,451.2887472952937,452.1365220052627,452.9842967152317,447.8976484554177,447.04987374544874,446.2020990354797,449.32030065820993,449.50206070128417,449.76246984610736,450.0158228822632,452.9290021586684,448.39,448.53,447.84,448.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-152.22787039388925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-106.25460327072264,-88.26085210824192,0
2023-08-03T15:00:00Z,448.49,448.91,448.38,448.9,449.7045555555555,453.78099265767867,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,448.49,448.91,448.38,448.9,NaN,NaN,NaN,NaN,NaN,NaN,453.1,NaN,NaN,NaN,NaN,NaN,451.16134106755567,451.99322704202626,452.8251130164968,447.8337971696735,447.0019111952029,446.1700252207324,449.2457005385354,449.41097443954817,449.65591111534394,449.8994204736039,452.9290021586684,448.49,448.91,448.38,448.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-150.48948788311452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-94.83543301657231,-57.29063179995614,0
2023-08-03T15:15:00Z,448.9,449.56,448.8,449.385,449.54382222222216,453.69213947119175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,448.9,449.56,448.8,449.385,NaN,NaN,NaN,NaN,NaN,NaN,453.1,NaN,NaN,NaN,NaN,NaN,451.10954016921085,451.9378318449579,452.7661235207049,447.7963734662228,446.96808179047576,446.1397901147287,449.3028458951653,449.4339014488485,449.64392222592596,449.86369200269826,452.9290021586684,448.9,449.56,448.8,449.385,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-144.2744409555626,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-78.91758920217683,-20.350579057880033,0
2023-08-03T15:30:00Z,449.4,449.53,449.17,449.35,449.40635555555554,453.60321001510124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,449.4,449.53,449.17,449.35,NaN,NaN,NaN,NaN,NaN,NaN,453.1,NaN,NaN,NaN,NaN,NaN,451.021771652791,451.8266487447507,452.63152583671035,447.80226328495235,446.9973861929927,446.192509101033,449.34414664149887,449.4486858413333,449.6296819476852,449.82856652873,452.2615759077068,449.4,449.53,449.17,449.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-133.7490875054329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-64.66664015084773,0.24423754962341349,0
2023-08-03T15:45:00Z,449.3,449.88,449.1,449.28,449.2941666666666,453.5144991481326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,449.3,449.88,449.1,449.28,NaN,NaN,NaN,NaN,NaN,NaN,453.1,NaN,NaN,NaN,NaN,NaN,450.9748065901507,451.7784398275124,452.58207306487407,447.760273640704,446.9566404033423,446.1530071659806,449.4415745248627,449.51504186574357,449.66097170422455,449.8339805783374,452.2615759077068,449.3,449.88,449.1,449.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-120.27077431223813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-51.69148326486165,13.201847800339117,0
2023-08-03T16:00:00Z,449.26,449.53,449.13,449.36,449.20390000000003,453.42622916516996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,449.26,449.53,449.13,449.36,NaN,NaN,NaN,NaN,NaN,NaN,453.1,NaN,NaN,NaN,NaN,NaN,450.88250184141117,451.6659534169048,452.4494049923984,447.7486955394368,446.9652439639432,446.1817923884496,449.45765188397854,449.5173431171676,449.6446002411965,449.8019826227229,452.2615759077068,449.26,449.53,449.13,449.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-106.10995623771774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-38.168698427020395,28.084929200183133,0
2023-08-03T16:15:00Z,449.36,449.8,449.27,449.67,449.1267777777777,453.33836458186653,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,449.36,449.8,449.27,449.67,NaN,NaN,NaN,NaN,NaN,NaN,453.1,NaN,NaN,NaN,NaN,NaN,450.83137096434064,451.6021499610596,452.37292895777847,447.74825497746497,446.977475980746,446.20669698402713,449.51989699598244,449.5608287914495,449.6640252110469,449.8017739255942,452.2615759077068,449.36,449.8,449.27,449.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-92.59850319676319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,-22.445458476613286,49.98945521300625,0
2023-08-03T16:30:00Z,449.675,450.425,449.665,450.41,449.06095555555555,453.2511906235625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,449.675,450.425,449.665,450.41,NaN,NaN,NaN,NaN,NaN,NaN,453.1,NaN,NaN,NaN,NaN,449.13,450.8176418948533,451.58788194173627,452.35812198861925,447.7366817073214,446.9664416604384,446.19620161355544,449.6844611785311,449.6937782081496,449.7591470596661,449.8673766702685,452.2615759077068,449.675,450.425,449.665,450.41,NaN,NaN,NaN,NaN,449.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-78.80974152608218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,1.007420165656061,95.85707361613922,0
2023-08-03T16:45:00Z,450.41,450.74,450.36,450.56,449.0151555555555,453.16552681109124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,450.41,450.74,450.36,450.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,450.7877550413043,451.53848308584315,452.289211130382,447.78484286314904,447.0341148186102,446.28338677407135,449.8763773278891,449.8547354068958,449.8817536772078,449.9592317576087,452.2615759077068,450.41,450.74,450.36,450.56,450.41,NaN,451.3342880562596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-63.88186213693863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,21.941107127584726,121.70015125764797,0
2023-08-03T17:00:00Z,450.58,450.68,450.195,450.47,448.9878666666666,453.08157627486946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,450.58,450.68,450.195,450.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,450.7565855760125,451.4940272183244,452.23146886063626,447.80681900676495,447.0693773644531,446.3319357221412,450.02249054100014,449.98169919045034,449.98153446755686,450.035102098913,452.2615759077068,450.58,450.68,450.195,450.47,450.41,NaN,451.3342880562596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-49.203106692639416,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,250,150,-150,-250,36.13337181083949,121.49355558400802,0
